review_id,sentence_idx,sentence,product_name,rating,pred_label_review,pred_label,pred_label_string,is_negative,is_positive,prob_negative,prob_weak_negative,prob_weak_positive,prob_positive
813056055,6,"앱 실행 속도나 화면 전환이 굉장히 부드럽고, 무거운 앱을 여러 개 돌려도 버벅임이 거의 없습니다.",iphone_17,5,3,2,weak_positive,False,True,0.016805263,0.05498434,0.50681317,0.42139727
813056055,7,"특히 게임이나 영상 편집 앱처럼 고사양 작업을 할 때 발열이 확실히 이전 세대보다 줄어든 게 느껴져서 놀랐습니다. 발열이 잡히니까 배터리 효율도 좋아지고, 장시간 사용 시에도 손에 뜨거운 느낌이 덜해서 훨씬 쾌적합니다.",iphone_17,5,3,3,positive,False,True,0.0057051443,0.0066847606,0.08252561,0.9050845
813056055,8,"1A 충전 효율도 좋아졌고, 완충 후 실제 사용 시간이 꽤 길어졌습니다.",iphone_17,5,3,3,positive,False,True,0.008084197,0.013364459,0.35317525,0.6253761
813056055,9,"SNS 사용, 유튜브 스트리밍, 사진 촬영, 지도 앱 등 꾸준히 사용해도 하루 종일 충분히 버텨주고, 배터리 잔량이 안정적으로 떨어져서 예전처럼 갑자기 빨리 닳는 느낌도 없습니다.",iphone_17,5,3,3,positive,False,True,0.013567147,0.06875922,0.4110622,0.5066114
813056055,10,충전 속도도 이전보다 빨라져서 잠깐 충전해도 체감이 될 정도로 금방 채워지는 점이 장점입니다.,iphone_17,5,3,3,positive,False,True,0.006097165,0.0064362735,0.09122061,0.8962459
813056055,11,카메라 역시 이번 모델에서 가장 만족스러웠던 부분 중 하나입니다.,iphone_17,5,3,3,positive,False,True,0.006865979,0.0071192873,0.12710387,0.85891086
813056055,12,"일반 촬영 모드에서도 사진 선명도가 확실히 올라갔고, 야간 촬영에서는 노이즈가 거의 없고 빛 번짐도 자연스럽게 잡아줘서 밤에도 따로 보정 없이 퀄리티 있는 사진이 나옵니다.",iphone_17,5,3,3,positive,False,True,0.009332167,0.012602771,0.13616806,0.841897
813056055,13,"처리도 훨씬 자연스럽고, 인물 피부톤이 과하게 뽀얗게 변하지 않고 현실적인 톤으로 보정되어 정말 마음에 듭니다.",iphone_17,5,3,3,positive,False,True,0.005935797,0.00648628,0.07123933,0.91633856
813056055,14,"특히 이번 세대에서 색 표현이 더 정확해진 것 같은데, 실내 조명 아래서도 색이 붕 뜨지 않고 실제 색감 그대로 담아줘서 촬영할 때마다 감탄하게 됩니다.",iphone_17,5,3,3,positive,False,True,0.006265171,0.0063322596,0.056754194,0.9306483
813056055,15,화면 퀄리티도 매우 좋습니다.,iphone_17,5,3,3,positive,False,True,0.009748615,0.020089643,0.47539997,0.49476177
813056055,16,"밝기도 훨씬 올라가서 야외에서도 시인성이 완벽하고, HDR 영상이나 고해상도 콘텐츠를 볼 때 화면이 선명하고 색 대비가 확실해 몰입감 있게 감상할 수 있습니다.",iphone_17,5,3,3,positive,False,True,0.006879271,0.0061404007,0.044862628,0.9421177
813056055,17,스피커 성능도 좋아져서 영상 보거나 음악 들을 때 음향이 또렷하고 공간감도 있어 별도의 블루투스 스피커 없이도 충분히 만족스럽습니다.,iphone_17,5,3,3,positive,False,True,0.0064764814,0.0057352157,0.042328775,0.9454595
813056055,18,여기에 자급제 모델이라 통신사 약정 없이 원하던 요금제로 유연하게 사용할 수 있다는 점도 정말 큰 장점입니다.,iphone_17,5,3,3,positive,False,True,0.0064307656,0.00604164,0.06223149,0.92529607
813056055,19,쿠팡 배송도 매우 빨라 주문 다음 날 바로 받아볼 수 있어서 개봉하는 순간까지 기다짐이 거의 없었습니다.,iphone_17,5,3,3,positive,False,True,0.0063809967,0.0062833326,0.06906953,0.9182662
813056055,20,포장 상태도 깔끔했고 정품 실링도 완벽했습니다.,iphone_17,5,3,3,positive,False,True,0.0074500414,0.010726765,0.33731574,0.6445075
813056055,21,"결론적으로 아이폰 17 화이트 256GB는 디자인, 성능, 배터리, 카메라 모든 면에서 매우 만족스러운 선택이었고, 기존 모델보다 실질적인 체감 업그레이드가 확실히 있는 제품이라 구매한 것이 전혀 아깝지 않습니다.",iphone_17,5,3,3,positive,False,True,0.0063497555,0.005890402,0.038350027,0.94940984
813056055,22,하루 종일 들고 다니는 기기인 만큼 퀄리티 높은 스마트폰을 원하신다면 강력 추천드리고 싶은 제품입니다.,iphone_17,5,3,3,positive,False,True,0.0065103807,0.008457602,0.09211719,0.89291483
813056055,23,앞으로 최소 몇 년은 문제 없이 만족하며 사용할 것 같습니다.,iphone_17,5,3,3,positive,False,True,0.007726267,0.01201893,0.2473429,0.7329119
812774234,0,아이폰17 쵝오임 최근 쿠팡에서 아이폰17 블랙을 구매해서 일주일 정도 사용해봤는데 전체적으로 정말 만족스러웠어요.,iphone_17,5,3,3,positive,False,True,0.0068075336,0.0059566433,0.032701638,0.9545342
812774234,1,먼저 블랙 컬러가 기존 아이폰들보다 훨씬 깔끔한 무광이라 지문도 거의 안 남고 실제로 보면 더 고급스러운 느낌이 있어요.,iphone_17,5,3,3,positive,False,True,0.0063331993,0.007900396,0.09049438,0.895272
812774234,2,딱 손에 잡히는 사이즈라 한 손 사용도 편하고 마감 퀄리티는 역시 애플답게 완벽합니다.,iphone_17,5,3,3,positive,False,True,0.005864448,0.005894772,0.055907845,0.9323329
812774234,3,화면은 120Hz라 스크롤 할 때 부드럽고 사진이나 영상 볼 때 색감이 선명해서 눈이,iphone_17,5,3,3,positive,False,True,0.009916796,0.016167415,0.21088141,0.76303434
812774234,4,밝기도 충분해서 야외에서도 잘 보였고요.,iphone_17,5,3,3,positive,False,True,0.011085153,0.019688813,0.44786742,0.52135867
812774234,5,카메라는 확실히 좋아졌어요.,iphone_17,5,3,2,weak_positive,False,True,0.007910593,0.33751255,0.47014686,0.18442994
812774234,6,특히 저조도에서 찍은 사진이 기존보다 훨씬 자연스럽고 노이즈가 적어서 아기 사진이나 반려동물 찍을 때 만족도가 높아요.,iphone_17,5,3,3,positive,False,True,0.0060937908,0.00662573,0.073660634,0.9136198
812774234,7,인물 사진도 보정 과하지 않아서 자연스럽게 나와요.,iphone_17,5,3,2,weak_positive,False,True,0.012405076,0.103317976,0.5537708,0.33050612
812774234,8,없이 기록용으로 사용하기 딱 좋았어요.,iphone_17,5,3,3,positive,False,True,0.009828711,0.0181482,0.37468398,0.5973391
812774234,9,배터리는 하루 종일 사용해도 저녁에 20~30% 정도 남아서 배터리 스트레스가 줄었고 발열도 이전 모델보다 덜해서 장시간 사용해도 안정적이었습니다.,iphone_17,5,3,3,positive,False,True,0.008715486,0.016943509,0.32444453,0.64989656
812774234,10,로켓배송이라 빠르게 받아볼 수 있었던 것도 장점!,iphone_17,5,3,3,positive,False,True,0.0068497383,0.0071468516,0.12805513,0.8579483
812774234,11,개통 없이 바로 유심만 꽂아서 사용할 수 있는 자급제라 더 편했어요.,iphone_17,5,3,3,positive,False,True,0.006327141,0.0061276136,0.053091496,0.9344537
812774234,12,아쉬웠던 점은 항상 그렇듯 가격이 높다는 점… 그리고 기본 구성품이 충전 케이블만 있어서 충전기 따로 구매해야 해요.,iphone_17,5,3,1,weak_negative,True,False,0.021919386,0.8185227,0.14542493,0.014132987
812774234,13,또 무광 블랙이 예쁘긴 한데 케이스 없이는 흠집이 잘 날 것 같아서 결국 케이스는 필수였습니다.,iphone_17,5,3,2,weak_positive,False,True,0.014256904,0.18858117,0.45868266,0.33847928
812774234,14,총평: 디자인·성능·카메라·배터리까지 고르게 좋아서 만족도가 높은 스마트폰이에요.,iphone_17,5,3,3,positive,False,True,0.006178543,0.007261735,0.07012115,0.9164386
812774234,15,가격만 괜찮다면 업그레이드 충분히 가치 있습니다!,iphone_17,5,3,2,weak_positive,False,True,0.010727365,0.031965073,0.53025424,0.4270533
812774234,16,아이폰은 디자인이 넘 예뻐서 비싸도 못떠나네요 ㅋㅋㅋ,iphone_17,5,3,1,weak_negative,True,False,0.013146524,0.3854368,0.23061918,0.37079746
811975521,0,후회없는 선택^^~~ Apple 아이폰 17 자급제: 혁신적인 카메라와 압도적인 성능!,iphone_17,5,3,3,positive,False,True,0.0058603794,0.007531406,0.08300516,0.9036031
811975521,1,"후회 없는 선택

역대급 카메라 성능!",iphone_17,5,3,3,positive,False,True,0.010703079,0.02234675,0.19485034,0.7720998
811975521,2,일상을 영화처럼 기록하는 프리미엄 스마트폰.,iphone_17,5,3,1,weak_negative,True,False,0.022615463,0.41095737,0.3262049,0.24022229
811975521,3,새로운 아이폰 17이 출시되자마자 사전 구매 후 한 달 동안 실사용해 본 후기,iphone_17,5,3,3,positive,False,True,0.011091126,0.022650871,0.2884528,0.6778051
811975521,4,저는 통신사 약정 없이 원하는 요금제를 선택하기 위해 자급제 모델로 구매했습니다.,iphone_17,5,3,3,positive,False,True,0.006949705,0.010303049,0.13660453,0.84614277
811975521,5,"기존 아이폰 사용자였지만, 이번 모델은 디자인부터 성능까지 체감이 클 정도로 개선되어 정말 만족하고 있습니다.",iphone_17,5,3,3,positive,False,True,0.0059400974,0.0057003805,0.04765159,0.9407079
811975521,6,특히 카메라와 배터리 성능에 놀랐습니다.,iphone_17,5,3,2,weak_positive,False,True,0.019856898,0.06397383,0.52370405,0.3924652
811975521,7,"1. 혁신적인 A 시리즈 칩과 압도적인 성능
아이폰 17에 탑재된 새로운 A 시리즈 칩 덕분에 모든 작업이 정말 빠르고 부드럽습니다. 고사양의 모바일 게임을 하거나 여러 개의 앱을 동시에 띄워도 버벅거림이 전혀 없습니다.",iphone_17,5,3,3,positive,False,True,0.0067111,0.006977816,0.057556957,0.9287541
811975521,8,"이 압도적인 성능 덕분에 4K 영상 편집 같은 무거운 작업도 스마트폰에서 거뜬히 처리할 수 있습니다.

2. 향상된 배터리 수명으로 하루 종일 사용 가능
평소 스마트폰 사용량이 많은 편이라 배터리 걱정이 컸는데, 이번 모델은 배터리 효율이 크게 개선되었습니다.",iphone_17,5,3,3,positive,False,True,0.0061073503,0.009728649,0.09515296,0.889011
811975521,9,아침에 100% 충전하고 나가서 하루 종일 사용해도 저녁까지 넉넉하게 버텨줍니다.,iphone_17,5,3,3,positive,False,True,0.008874104,0.018716991,0.36699715,0.6054117
811975521,10,보조 배터리를 챙기지 않아도 안심하고 외출할 수 있게 된 점이 가장 큰 장점 중 하나입니다.,iphone_17,5,3,3,positive,False,True,0.011363799,0.019902583,0.27245528,0.6962783
811975521,11,"3. 전문가급 결과물을 위한 혁신적인 카메라 시스템
이번 아이폰 17의 하이라이트는 단연 카메라 시스템입니다.",iphone_17,5,3,3,positive,False,True,0.012171437,0.042155035,0.17541187,0.77026165
811975521,12,"저조도 환경에서의 촬영 품질이 극적으로 향상되었고, 새로운 센서 기술 덕분에 사진과 영상 모두 전문가 수준의 결과물을 얻을 수 있습니다.",iphone_17,5,3,3,positive,False,True,0.009059957,0.009876207,0.10860758,0.8724562
811975521,13,일상의 순간을 마치 영화처럼 생생하게 기록할 수 있게 되었습니다.,iphone_17,5,3,3,positive,False,True,0.012602974,0.031803153,0.34993082,0.605663
811975521,14,특히 시네마틱 모드가 더욱 정교해져서 영상 촬영에 재미를 더했습니다.,iphone_17,5,3,3,positive,False,True,0.0104947295,0.0441153,0.35547873,0.5899112
811975521,15,"4. 통신사 제약 없는 편리한 자급제 모델
자급제 모델을 선택한 덕분에 제가 원하는 알뜰폰 요금제를 자유롭게 선택할 수 있었습니다.",iphone_17,5,3,3,positive,False,True,0.0072859675,0.0069040293,0.04533662,0.9404734
811975521,16,"통신사 약정 없이 기기를 구매하는 것이라 초기 비용은 들지만, 장기적으로 봤을 때 통신비 절약 효과가 커서 매우 만족스럽습니다.",iphone_17,5,3,3,positive,False,True,0.0055921767,0.0058289277,0.06871452,0.9198644
811975521,17,"총평:
아이폰 17 자급제는 강력한 성능, 뛰어난 카메라, 그리고 길어진 배터리 수명까지 모든 면에서 훌륭한 프리미엄 스마트폰입니다.",iphone_17,5,3,3,positive,False,True,0.006115459,0.008624091,0.08711292,0.89814746
811975521,18,특히 자유로운 통신사 선택을 원하는 분들에게 강력 추천합니다.,iphone_17,5,3,3,positive,False,True,0.0107659595,0.015558413,0.18797493,0.7857007
811975521,19,제 후기가 구매에 도움이 되었으면 좋겠네요^^~~,iphone_17,5,3,3,positive,False,True,0.0071808877,0.015710477,0.45058417,0.5265245
811793301,0,가성비 최고의 아이폰 17 안녕하세요!,iphone_17,5,3,3,positive,False,True,0.012114508,0.2490972,0.21987578,0.5189125
811793301,1,새로운 아이폰을 오랫동안 기다려왔는데 이벙에 구매했어요..,iphone_17,5,3,3,positive,False,True,0.005301169,0.016620707,0.37399548,0.6040827
811793301,2,"드디어 손에 넣은 '아이폰 17 256GB 블랙' 후기를 써봅니다.
✔️",iphone_17,5,3,3,positive,False,True,0.011913844,0.051659286,0.19819523,0.73823166
811793301,3,"14개월 무이자 할부로 합리적인 구매가 가능했어요.
✔️",iphone_17,5,3,3,positive,False,True,0.007214162,0.011283296,0.13567545,0.8458271
811793301,4,듀얼 카메라지만 역대급 성능!,iphone_17,5,3,3,positive,False,True,0.015680991,0.06579067,0.32956415,0.58896416
811793301,5,"120Hz 주사율로 화면이 정말 부드러워요.
✔️",iphone_17,5,3,3,positive,False,True,0.0081887,0.019609734,0.20997258,0.762229
811793301,6,Apple Intelligence 탑재로 스마트함 극대화!,iphone_17,5,3,3,positive,False,True,0.014724442,0.3212735,0.30006778,0.36393428
811793301,7,일상이 훨씬 편리해졌답니다.,iphone_17,5,3,3,positive,False,True,0.0077606766,0.0141737405,0.2270772,0.75098836
811793301,8,"아이폰 17 출시를 정말 손꼽아 기다렸는데, 예약 구매에 성공하여 누구보다 빠르게 만나보게 되었습니다!",iphone_17,5,3,3,positive,False,True,0.006529821,0.0059754327,0.035374537,0.95212024
811793301,9,특히 쿠팡에서 14개월 무이자 할부라는 좋은 조건으로 구매할 수 있어서 가격 부담을 확 줄일 수 있었어요.,iphone_17,5,3,3,positive,False,True,0.005964098,0.0065392884,0.062483028,0.9250136
811793301,10,새 아이폰을 좋은 조건에 구매하게 되어 기분이 정말 좋았답니다.,iphone_17,5,3,3,positive,False,True,0.0062260227,0.0057721804,0.042609096,0.9453927
811793301,11,가장 눈에 띄는 변화는 카메라 성능이었어요.,iphone_17,5,3,2,weak_positive,False,True,0.014237607,0.2528383,0.5364194,0.1965047
811793301,12,"이전까지 13 Pro 모델을 사용했는데, 렌즈 개수는 2개로 동일하지만 이번 17 모델은 센서와 처리 능력이 압도적으로 향상된 것 같아요.",iphone_17,5,3,3,positive,False,True,0.006260517,0.009244545,0.11005052,0.87444437
811793301,13,"사진을 찍을 때마다 선명도가 정말 뛰어나고, 특히 저조도 환경에서도 노이즈 없이 깔끔한 결과물을 보여줍니다.",iphone_17,5,3,3,positive,False,True,0.008347736,0.009299928,0.1197149,0.86263746
811793301,14,전문가급의 사진을 일상에서 쉽게 얻을 수 있게 되어 만족도가 매우 높습니다.,iphone_17,5,3,3,positive,False,True,0.0062302584,0.005953598,0.05670258,0.9311135
811793301,15,"또한, 드디어 기본 모델에도 120Hz ProMotion 기술이 적용된 점이 정말 감격스러웠어요!",iphone_17,5,3,3,positive,False,True,0.0058067376,0.0063722595,0.0540012,0.9338198
811793301,16,화면을 스크롤하거나 앱을 전환할 때 매우 부드럽고 편안하게 볼 수 있습니다.,iphone_17,5,3,3,positive,False,True,0.006614995,0.017362013,0.071471594,0.9045514
811793301,17,눈의 피로도 확실히 덜해서 장시간 사용해도 부담이 적어졌어요.,iphone_17,5,3,3,positive,False,True,0.0077198287,0.011853746,0.18504976,0.79537666
811793301,18,'부드러움' 하나만으로도 충분히 구매할 가치가 있다고 생각합니다.,iphone_17,5,3,2,weak_positive,False,True,0.009307286,0.0265029,0.51453644,0.44965336
811793301,19,그리고 이번 모델의 핵심인 Apple Intelligence(AI) 기능!,iphone_17,5,3,2,weak_positive,False,True,0.024377143,0.25851595,0.39772463,0.3193823
811793301,20,실제로 사용해보니 정말 유용하고 편리한 기능들이 많았어요.,iphone_17,5,3,3,positive,False,True,0.00636609,0.0060268543,0.057901945,0.9297051
811793301,21,"메시지 작성 보조, 이미지 생성, 개인화된 알림",iphone_17,5,3,1,weak_negative,True,False,0.13767722,0.5364833,0.3089424,0.01689718
811793301,22,정리 등 일상적인 작업 효율을 확 높여줍니다.,iphone_17,5,3,2,weak_positive,False,True,0.015334411,0.35543606,0.50927556,0.119954
811793301,23,마치 개인 비서가 생긴 것 같은 느낌이라 스마트폰 사용 경험 자체가 한 단계 업그레이드된 것 같아요.,iphone_17,5,3,3,positive,False,True,0.007939635,0.013132539,0.15539947,0.8235283
811793301,24,배터리 용량도 충분히 늘어나서 하루 종일 사용해도 충전 걱정이 덜합니다.,iphone_17,5,3,3,positive,False,True,0.01122602,0.02559083,0.4136333,0.5495498
811793301,25,아침에 완충해서 저녁까지 넉넉하게 사용할 수 있어서 만족스러웠어요.,iphone_17,5,3,3,positive,False,True,0.0058569475,0.005860035,0.052569788,0.93571323
811793301,26,"뛰어난 성능과 혁신적인 AI 기능, 그리고 부드러운 화면까지!",iphone_17,5,3,3,positive,False,True,0.009671862,0.017094024,0.16557829,0.8076558
811793301,27,**'아이폰 17 256GB 블랙'**은 오랫동안 기다린 만큼 기대 이상의 만족감을 주는 최고의 스마트폰입니다. ✨,iphone_17,5,3,3,positive,False,True,0.0060734004,0.0065042614,0.0473781,0.9400442
811780840,0,역대급으로 예쁜 아이폰17 일반시리즈!,iphone_17,5,3,3,positive,False,True,0.008471329,0.016285622,0.16571158,0.80953145
811780840,1,[★★★ Apple 아이폰 17 자급제 화이트 256GB 리뷰입니다! ★★★],iphone_17,5,3,2,weak_positive,False,True,0.02037742,0.12042229,0.46253312,0.39666718
811780840,2,새로 출시된 아이폰 17을 직접 사용해보니 역시 최신 세대답게 전반적인 성능과 사용 경험이 큰 폭으로 향상되어 매,iphone_17,5,3,3,positive,False,True,0.006739795,0.008781738,0.08755092,0.8969276
811780840,3,"특히 화이트 색상이 이번 세대에서 더욱 고급스럽고 깔끔하게 다듬어져 실물 만족도가 뛰어나며, 일반 모델임에도 디자인 완성도가 프로 라인업보다 더 예쁘다고 느껴질 정도로 매력적입니다.",iphone_17,5,3,3,positive,False,True,0.006112323,0.005688266,0.039862346,0.9483371
811780840,4,"전체적인 퍼포먼스, 화면 품질, 디자인까지 균형이 잘 잡혀 있어 일상용으로 최적의 스마트폰이라는 느낌을 줍니다!


✅",iphone_17,5,3,3,positive,False,True,0.0065070936,0.010411434,0.12813379,0.8549477
811780840,5,"최신 세대다운 뛰어난 성능
아이폰 17은 전작 대비 성능이 크게 향상된 칩셋이 탑재되어 실행 속도, 앱 전환, 그래픽 처리 등 전반적인 퍼포먼스가 매우 우수합니다.",iphone_17,5,3,3,positive,False,True,0.0070889173,0.009821281,0.094851725,0.88823813
811780840,6,무거운 앱이나 멀티태스킹도 끊김,iphone_17,5,3,0,negative,True,False,0.68833166,0.22349954,0.075594015,0.012574764
811780840,7,"없이 부드럽게 작동하며, 게임 성능도 안정적으로 유지되어 최신 기기답다",iphone_17,5,3,3,positive,False,True,0.0098336805,0.01572525,0.39613247,0.5783086
811780840,8,"장기간 사용에도 성능 저하 걱정이 적어 오래 두고 쓰기 좋은 모델입니다!

✅",iphone_17,5,3,3,positive,False,True,0.008818287,0.022396186,0.23125657,0.7375289
811780840,9,"일반 모델 중 가장 예쁜 디자인
이번 세대의 일반 모델 디자인은 프로 모델과 비교해도 손색이 없을 만큼 완성도가 뛰어납니다. 오히려 가벼운 무게감과 깔끔한 라인 덕분에 실사용에서는 더 예쁘고 균형 잡힌 느낌을 제공합니다.",iphone_17,5,3,3,positive,False,True,0.00560292,0.006166758,0.052326523,0.9359038
811780840,10,"화이트 컬러는 특히 광택과 채도가 잘 잡혀 있어 어떤 케이스와 매치해도 고급스러운 분위기를 만들어줍니다!

✅",iphone_17,5,3,3,positive,False,True,0.0073281657,0.014704026,0.19191521,0.7860526
811780840,11,"일반 모델에도 드디어 120Hz 주사율 적용
가장 반가운 변화는 일반 모델에도 120Hz 고주사율이 적용되었다는 점입니다.",iphone_17,5,3,3,positive,False,True,0.0112175755,0.04462076,0.24211082,0.7020508
811780840,12,"스크롤, 화면 이동, 제스처가 모두 한 단계 더 부드럽게 표현되어 사용자 경험이 확실히 향상되었습니다.",iphone_17,5,3,3,positive,False,True,0.0060915556,0.010867032,0.11077395,0.8722675
811780840,13,"기존 60Hz 모델을 사용하다 넘어오면 체감 차이가 매우 크며, 전체적인 화면 사용감이 고급스러워졌습니다.",iphone_17,5,3,3,positive,False,True,0.0059029604,0.00723048,0.09464245,0.89222413
811780840,14,"영상 시청, SNS, 웹 서핑 등 모든 상황에서 만족도가 높습니다!


⚠️",iphone_17,5,3,3,positive,False,True,0.007626908,0.008239904,0.16236417,0.821769
811780840,15,"아쉬운 점 - 가격 상승
기능과 디자인 모두 만족스럽지만, 가격대가 이전 세대 대비 다소 높아진 점은 부담스럽습니다.",iphone_17,5,3,1,weak_negative,True,False,0.016351711,0.6236645,0.3418781,0.018105686
811780840,16,특히 일반 모델임에도 프로 모델에 가까운 가격 형성을 보여 가성비를 중시하는 사용자에게는 고민이 될 수 있습니다.,iphone_17,5,3,2,weak_positive,False,True,0.013278732,0.47069064,0.47692454,0.039106097
811780840,17,"다만 성능 향상폭과 120Hz 적용 등을 고려하면 투자할 만한 가치는 충분하다고 생각합니다!


✨",iphone_17,5,3,3,positive,False,True,0.008382957,0.018307967,0.20369722,0.7696119
811780840,18,"총평 ✨
Apple 아이폰 17 자급제 256GB 모델은 최신 성능, 세련된 디자인, 그리고 드디어 적용된 120Hz 주사율 덕분에 전체적인 사용 경험이 크게 향상된 제품입니다.",iphone_17,5,3,3,positive,False,True,0.0063104997,0.008231908,0.06598668,0.91947085
811780840,19,"실물 디자인이 특히 아름답고, 화면, 속도, 완성도 모두 높은 수준을 보여 일상용 스마트폰으로 매우 만족스럽습니다.",iphone_17,5,3,3,positive,False,True,0.0059923725,0.0055394527,0.045431167,0.943037
811780840,20,"가격이 다소 높은 편이지만, 전체적인 품질과 성능을 고려하면 충분히 선택할 가치가 있는 모델입니다.",iphone_17,5,3,2,weak_positive,False,True,0.014466647,0.038164016,0.4881541,0.4592152
811780840,21,"구하기 힘들었던 만큼, 새 아이폰을 고려하는 분들께 자신 있게 추천드릴 수 있는 기기입니다!",iphone_17,5,3,3,positive,False,True,0.0050397823,0.0062767854,0.06507824,0.9236052
837533732,0,"너무 좋아여 아이폰17 라벤더 구매 후기

이번에 아이폰17 라벤더 색상을 구매했어요.",iphone_17,5,3,3,positive,False,True,0.0063053346,0.006350594,0.039881777,0.9474623
837533732,1,색상 때문에 선택했지만 실제로 사용해보니 디자인과 성능 모두 만족스러워서 후기 남깁니다.,iphone_17,5,3,3,positive,False,True,0.005795655,0.0056698374,0.05165087,0.9368837
837533732,2,"색상 & 디자인
라벤더 색상이 사진보다 실물이 훨씬 예쁩니다.",iphone_17,5,3,2,weak_positive,False,True,0.0096381605,0.04732214,0.49072772,0.452312
837533732,3,"너무 진하지 않고 은은한 보랏빛이라 고급스럽고, 유행을 크게 타지 않을 것 같아요.",iphone_17,5,3,3,positive,False,True,0.010836847,0.020428397,0.38156146,0.58717334
837533732,4,케이스 없이 들고 다녀도 예쁜 컬러입니다.,iphone_17,5,3,3,positive,False,True,0.015941367,0.052738898,0.36947513,0.56184465
837533732,5,전체적인 마감도 깔끔하고 프리미엄 느낌이 납니다.,iphone_17,5,3,3,positive,False,True,0.00856716,0.15051557,0.4139403,0.42697695
837533732,6,"디스플레이 & 속도
화면이 크고 선명해서 영상 볼 때 몰입감이 좋습니다.",iphone_17,5,3,3,positive,False,True,0.0061989943,0.0074616414,0.08918954,0.89714986
837533732,7,"스크롤이나 화면 전환도 매우 부드럽고, 앱 실행 속도도 빠릅니다.",iphone_17,5,3,3,positive,False,True,0.008927204,0.013330704,0.31095603,0.6667861
837533732,8,"일상 사용, 영상 시청, 게임까지 전부 쾌적하게 사용할 수 있어요.",iphone_17,5,3,3,positive,False,True,0.007221313,0.007922963,0.10583528,0.8790204
837533732,9,"배터리
하루 종일 사용해도 배터리가 넉넉한 편이라 충전 스트레스가 줄었습니다.",iphone_17,5,3,3,positive,False,True,0.009518228,0.022452353,0.34466898,0.6233605
837533732,10,외출이 잦은 날에도 보조배터리 없이 충분히 사용 가능합니다.,iphone_17,5,3,2,weak_positive,False,True,0.025384175,0.08957249,0.5176252,0.3674181
837533732,11,"카메라
사진 색감이 자연스럽고 선명합니다.",iphone_17,5,3,3,positive,False,True,0.008839632,0.33610475,0.2654996,0.389556
837533732,12,"인물 사진, 풍경 사진 모두 잘 나오고, 야간 촬영도 노이즈가 적어 만족스럽습니다.",iphone_17,5,3,3,positive,False,True,0.0062051755,0.006502611,0.09239088,0.8949013
837533732,13,전면 카메라도 화질이 좋아 셀카 찍기에도 좋습니다.,iphone_17,5,3,3,positive,False,True,0.010869981,0.021480717,0.21576113,0.75188816
837533732,14,"총평
색상 때문에 구매했지만 성능, 화면, 카메라까지 전체적으로 만족스러운 모델입니다.",iphone_17,5,3,3,positive,False,True,0.0056462362,0.005627835,0.050960213,0.9377658
837533732,15,디자인과 실사용 모두 중요한 분들께 추천하고 싶은 아이폰입니다.,iphone_17,5,3,3,positive,False,True,0.006033173,0.009989715,0.12681098,0.8571661
811113890,0,"✨ 이 후기는 아이폰 14 프로에서 아이폰 17 자급제로 갈아타서 직접 사용해본 솔직한 후기입니다.

✅",iphone_17,5,3,3,positive,False,True,0.008118462,0.013018552,0.20467782,0.7741851
811113890,1,화면&디자인 —가벼워진 거바로체감돼요✨•,iphone_17,5,3,3,positive,False,True,0.009423073,0.35237366,0.21816745,0.42003578
811113890,2,"처음들었 을

때 “어 ?확실히가벼운데? ”싶었 어요.",iphone_17,5,3,1,weak_negative,True,False,0.019084455,0.4836098,0.30618185,0.19112396
811113890,3,14프로대비손목부담이줄어서 좋았 어요 .•,iphone_17,5,3,2,weak_positive,False,True,0.0071644066,0.030470187,0.4889746,0.47339085
811113890,4,"6 .3인치화면은크기
도 적당하고, 밝기랑 선명도 도더좋아진 느낌이 라영상볼 때 만족감 이높아요 .•",iphone_17,5,3,3,positive,False,True,0.0054914267,0.005449335,0.04622596,0.9428332
811113890,5,"P r oMot ion은
여전히부드럽고,이번모델 은스크롤감이더자연 스럽 게다듬 어진느낌이에요. ✅",iphone_17,5,3,3,positive,False,True,0.0062006786,0.12782757,0.4153281,0.45064366
811113890,6,"성능&사용감—전체 적으로더쾌적

해짐

• 앱전환이나기본앱 사용시반응속도 가 더빨라진 

게 체감돼요.•",iphone_17,5,3,3,positive,False,True,0.005405764,0.006276418,0.08284958,0.9054683
811113890,7,"카메라는 색감 이 자연 스럽고 , 야간사진도 깔끔하게나와서일상샷찍기좋 아요. •",iphone_17,5,3,3,positive,False,True,0.0061443904,0.006059394,0.059573226,0.928223
811113890,8,"출퇴근· 영상· SNS 사용 해도하루
충분히버텨줌 .✅",iphone_17,5,3,1,weak_negative,True,False,0.083969206,0.5500385,0.34543425,0.020558003
811113890,9,장점—“14프로에서넘어왔는데만족! ”•,iphone_17,5,3,3,positive,False,True,0.010686996,0.029894024,0.47627926,0.48313975
811113890,10,"무게 감소 +배터리증가+발열

개선

까지전반 적 으로좋아졌어요 .•",iphone_17,5,3,3,positive,False,True,0.008365793,0.025001723,0.48262197,0.4840105
811113890,11,"프로모델처럼무겁 

지 않아서일상 용 으로들 고다니기 정말 편해요. •",iphone_17,5,3,3,positive,False,True,0.006272248,0.0066402364,0.10458875,0.88249886
811113890,12,"자급제로 구매했는데개통
도 간단 해서스트레스없이 바로사 용가능했던 점도 만족스러웠어요.⚠️",iphone_17,5,3,3,positive,False,True,0.0065548955,0.0058670137,0.04537402,0.9422041
