cluster,topic,sentence,review_id,rating
1,0,그래도 정 불안하시면 고객센터에 말씀드려서 뽁뽁이 잘 해달라고 해보세,778016770,5
1,-1,고민은 배송만 늦출 뿐이에요!,876289078,5
1,-1,물론 사전예약도 못했습니다만..,777660488,5
1,3,"포장큰건 분실방지때문에 쿠팡시스템을 이해를 했는데
이거는 도통 이해가 안된다",765460548,1
1,-1,"어떻게 전자제품사는데 몇만원몇십만원도 아니고
박스안에 뽁뽁이를 하나도 안넣어두고 배송하고
사진보면 개봉전에 상자안에 구멍난 흔적도있다",765460548,1
1,-1,"고의적으로 어떤의도로 구멍이 뚫린지 모르겠으나
소비자입장에선 매우 언짢네",765460548,1
1,0,비싼돈주고사서 먼저 새거를 보내든지 중고 공기계를보내서 제정보를 옴겨,826411567,1
1,-1,"놓고보내달라고해야지
제정보들은 핸드폰을 그냥 보내라고하면 가뜩이나 유출많은쿠팡 뭐를믿고 보내며 최대8일이나걸린다는데 그럼 일주일가량 핸드폰없이 어떻게 살라는건지 상담원 답변도 어처구니가없네요",826411567,1
1,3,쿠팡에서  구매해도  삼성서비스 센터에서 응대  잘 안 해줍니다,747084163,1
1,-1,"ㆍ  
악세사리 구매하려 짊물하는데  제품어디서  사셨는지  먼저  묻는다  쿠팡에서 구매하라 한다",747084163,1
1,-1,****구매 시 주의: 새제품 아닌 중고제품 주문한 플립7은 새제품으로 결제됐으나 받은 제품은 중고제품이었습니다.,769192454,1
1,-1,사진 보시면 이전 사용자의 개인일정이 그대로 남아있고 판매처는 환불만 가능하다고 했습니다,769192454,1
1,-1,"(가격이더오름)
구매 시 참고하시고 새제품을 원하시는 분들은 주의하시기 바랍니다",769192454,1
1,2,아니 전자기기인데 완충제 하나없이 덜렁 핸드폰만 배송됨 이게 맞나요? 이따 개봉 영상 촬영하고 문의 다시 남기겠습니다;,816607145,1
1,1,당신들이 받는 물건이면 이렇게 포장 할건가요?,816607145,1
1,1,이거 배송 포장 누가합니까?,816607145,1
1,3,급해죽겠어서 로켓배송으로 시켰는데 배송 이따위로와서 반품하면 로켓 의미가 없잖아요?,816607145,1
1,0,진짜 쓰면서도 짜증나네 포장 거지같이해서 반품해주고 환불해주고 이게 중요한게 아니라고요,816607145,1
1,0,택배박스 분실+고객센터 응대 귀찮은듯이함 왔는데 택배가 분실됐는데 고객센터 전화하니까 귀찮다는듯이 응대하네요,758080467,1
1,2,배송상태봐 핸드폰을 던지고감,817182855,1
1,-1,고가전자제품을 뽁뽁이도 없이 보냈네요,758591759,1
1,3,"개똥 같은 쿠팡 쿠팡 캐시 적립 물어보면
상담원마다 답변이 다름",753832490,1
1,-1,전자제품 택배에 대한 기본이 안되어있음.,871572724,1
1,2,비싼 폰인데 공간도 넓은 박스안에서 뾱뾱이도 없이 비닐쿠션(?)작은거 달랑 두개...,871572724,1
1,2,100만원대 휴대폰을 뽁뽁이만 포장된채로 그냥 오는게 맞습니까?,827930462,1
1,1,전자제품기기 포장 전담팀 따로 만드세요.,827930462,1
1,3,"쿠팡 안심보험은 개통시에만,가능하다,,,",847401323,1
1,0,"몀 등록 가능해야하는거아닌가 
불가하십니다",847401323,1
1,1,"2. 새 것처럼 포장해서 왔음
ㄴ 스티커 라벨도 그대로도 남이 쓴 건지 절대 구분 할 수가 없음
ㄴ",858723141,1
1,2,휴대폰에 종이도 그대로 붙여져 옴,858723141,1
1,-1,"포장이 아주 많이, 심각하게 허접 합니다.",862964999,1
1,1,"1,2만원 짜리 물건도 아니고, 100만원이 넘는 물건인데 이런식으로 포장해서 올 줄은 몰랐네요.",862964999,1
1,1,포장에 신경좀 쓰시길 바랍니다.,862964999,1
1,-1,"그런데~~~~~
박스를 개봉하니 헐~
어떻게 고가의 전자제품에 그 흔한 완충재도 없이 큰 박스에 덩그러니 넣어놀 수 가 있는지 모르겠네요",746069445,2
1,-1,배송중 얼마나 이리저리 부디치고 덜거덕 거렸을까요?,746069445,2
1,-1,배송 은 빠르고  좋았으나 ...,772821477,2
1,1,"포장 상태가 영....
그냥 대충  던져넣고  보낸듯 하네요",772821477,2
1,2,저녁늦게 주문하고 새벽배송으로 받은것은 너무 고마운 일인데~~100만원 넘는 휴대폰을 진공비닐 하나 상장에 넣어서 배송하는건 좀 아니지 않나싶습니다.,776870470,3
1,-1,와우회원가입까지해서 그나마 저렴하게 구매했다 생각을 했는데 보통 사은품으로 나오는 순정투명케이스나 보호필름같은거 하나 없네요.,753554133,3
1,2,포장에 좀 신경을 써주시는게 어떠실지 너무 달랑 폰만 오는게 불안하네요.,768782999,3
1,-1,전자기기인데 배송중에 분명 여기저기 부딪힐텐데 뽁뽁이로 감싸주지도 않고 그냥 한장만 띨롱 넣어노면;;; 뭘 의도한건지 참… 아쉽네요.,768782999,3
1,1,제품을 위한 에어캡 포장인지 박스를 위한 포장인지 제품은 에어캡 보호를 받지못하체 왔네요,870499053,3
1,1,포장이 아쉬워요 상품은 잘받았습니다.,751341959,3
1,2,고가의 상품임에도 배송박스안에 핸드폰 박스가 완충제도 없이 덩그러니 왔네요.,751341959,3
1,1,포장에 많이 아쉬움이 있네요..,751341959,3
1,-1,"배송이 예정보다 빨라서 좋았는데
이벤트가 알람 받은 사람만 주는거라 사기당한 느낌",746481380,3
1,-1,"배송은 구매하고 나서 생각보다 오래걸렸는데,, 비싼 고가 제품인데 뽁뽁이 없이 에어비닐?",746750596,4
1,-1,한장 들어있어서 좀 슬펐어요ㅠ,746750596,4
1,1,근데 저는 그냥 아무것도 안싸고 상자 안에 덩그러니 놓여진 제품을 받았습니다.,749389536,4
1,-1,비닐에 안온걸 다행으로 여겨야할지...,749389536,4
1,-1,다행히 파손은 없었는데 150짜리를 아무런 포장 없이 상자에 넣어 배송하는건 좀 아닌것 같네요.,749389536,4
1,-1,제것만 포장하시는분이 실수하신건지...,749389536,4
1,-1,"기대를 좀 만땅하고 주문한 제품인데
생각보다 아쉬운 점이 많아서 ...",773521689,4
1,-1,다 좋은데 어떠한 뽁뽁이도 없이 취급주의 스티커도 없이 씀.,874258071,4
1,-1,반품 하고 재주문 하려다 그냥 씀,874258071,4
1,-1,"배달이 엄청 빨리와서 엄청좋아했는데 커버꾸미기햇는데
벌써 오류 에러 작렬 ㅠ 플립7 에 문제인가 아니면 내가 뽑기를 잘못한건가 사자마자 폰병원에 대려가야할듯 ㅠ",744622356,4
1,3,"근데 커버오류는 쿠팡측잘못이아니니
어쩌지도 못하곰 ㅠ 갤럭시 자체문제겠죠",744622356,4
1,1,포장....아쉽네요...에어백 2개인데..,746997252,4
1,2,"핸드폰 위쪽으로 있어
핸드폰이 박스 바닥에 있고..에어백1개는 바람이 빵빵하지않고..",746997252,4
1,-1,케이스라도 보내주시면 좋을듯한데 아쉽네요.,815604210,4
1,-1,에어캡 좀 감아서 보내 주세요!,746235015,4
1,-1,전자기기 인데 에어캡은 좀 감아서,746235015,4
1,1,150만원이 넘는 전자기기 인데 에어캡도 않해 주시는건 좀 너무 한거 같네요..,746235015,4
1,-1,"빠른배송이 되엇으나 생각보다 발열과 밧데리소모
그리고 케이스가 이쁜게없어요ㅜ",748459128,4
1,1,배송시 뽁뽁이 하나없이 상자에 달랑들어있어 황당했네요,750491353,4
1,-1,배송이 이개 뭐람 뽁뽁이 없이 달랑ㅡㅡㅋ,771239615,4
1,-1,고민은 배송만 늦출 뿐인 거 아시죠?,829631320,5
1,-1,그래도 100만원이 훌쩍 넘는 제품인데..,812200337,5
1,-1,보호필름 1회 부착 서비스를 시행하고 있으니 돈주고 하지마시고 꼭 서비스 받도록 하세요,761955693,5
1,-1,처음 받아본 느낌은 이렇게 비싼 걸 문 앞에 그냥 던지고 가도 되나.,746282348,5
1,-1,케이스 하나 없이 본체만 달랑 왔고.,746282348,5
1,-1,충전기도 없이 충전기 줄만 들어있네요,746282348,5
1,3,"단점
한두푼 하는것도 아니고 뾱뾱이 하나 없이 오는건 쿠팡의 문제라고 생각해요",800373252,5
1,-1,문의결과 상품옵션에 따라 출고일이 다르다고 합니다.,745205222,5
1,1,다음엔 제발 예쁜 초록색도 좀 좀 좀 뽑아줘요.,744572826,5
1,3,"쿠팡으로 폰을 세대 구입했는데
하나같이 포장이 참...",784110069,5
1,-1,뽁뽁이라도 감아서 보내주면 좋을텐데요.,784110069,5
1,-1,문제 없이 받긴 했지만 기분이가 별로에요.,784110069,5
1,-1,"삼성 젤리 케이스도 구입하고 액정 붙이러 서비스센터 갔는데
내부 보호필름은 부착되어 출고 되고 전면만 붙이면 되는데
공장에서 보호필름이 깔끔하게 부착이 안된거 같다고
무상으로 다시 붙여주셨어요.",784110069,5
1,-1,"쿠팡박스에 담겨 왔는데 손상은 없었지만 
너무 허술하게 배송되어 살짝 불안했어요ㅜ",812510949,5
1,3,"암튼 쿠팡이 배송일정 밀리는것 없이 28일 도착이었고
주문한 것보다 일찍 오긴 했지만
문제가 있었음",750521882,5
1,1,안전하게 포장돼 있어 박스에 흠집이나 눌림,762926840,5
1,-1,망설임은 구입시기를 늦출뿐 ...,746532334,5
1,-1,사전예약을 놓쳐서 좀 아쉽긴 한데...,755403556,5
1,-1,우선 제일 걱정됐던 점은 후기마다 뽁뽁이가 있고 없고의 여부였어요 ㅠㅠ,766096807,5
1,-1,원래 28일예상 수령이었는데..,746913647,5
1,3,단점 1. 쿠팡 보험이 애매합니다.,824402592,5
1,3,아 그리고 구매전에 쿠팡케어 같이해야 보험적용할 수 있으니 구매후에는 ㅠ 번거롭지만 반품하고 다시 해야함..,808552660,5
1,0,1번째 구매 / 재구매 의사 없음,832280894,5
1,-1,삼성강남 민트컬러 사고 싶었는데..,744851933,5
1,-1,상품 막상 많이 사용하는가?,779232732,5
1,2,"뾱뾱이도 하나도 없이 덩그러니 핸드폰 박스 하나만....
포장이 너무;;어이없어서;;;택배물품이라 기사님들 보면 막 던지기도 하고 그러던데...",747817019,5
1,0,"받자마자 기분부터 상했네요;
(추후에 리뷰들 보니 뾱뾱이 포장 된 분들도 있던데...랜덤인듯?)",747817019,5
1,0,"이미 제품을 받아서 그런지 사전예약이 끝나서 그런지 아무것도 보여지지않아서 좀 당황;;;
홈페이지 전화해보니 삼성에 전화해서 물어봐야 한대서 또 당황;;
이래저래 좋은기분보단 찝찝한 기분이 컷던 핸드폰 구매 후기였습니다.",747817019,5
1,-1,"그래서 블랙으로 삿습니다만 

아쉽습니다",747620340,5
1,-1,선물로 드리려고 구매했는데 포장 상태가.. 그냥 휴대,801564993,5
1,-1,두개 구매했는데 둘 다 그렇게 왔더라구요?,801564993,5
1,-1,받은 다음날 선물할 예정이라 그냥 받았지 아니었으면 반품했을 거에요.,801564993,5
1,2,포장 때문에 불안해서 휴대폰 개봉하기 싫었거든요.,801564993,5
1,-1,구매후기 제품 받자마자 외관 검사 중 내부카메라 아래 화면에 기포인지 불량인지 뭐가 동그랗게 보이는거에요,746203759,5
1,2,"포장상태 레전드 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ하하하(화남>기분상함)
같은돈으로 같은폰을 구매 했는데 차별 포장 
누구는 뽁뽁이로 포장에 취급주의 스티커까지 정성포장이고
누구는 에어백 넣어주고 
내폰은 왜 왜 불상하게 쿠팡박스에 달랑 
폰만 넣어서 보내주셧는지 의문입니다
⏬⏬⏬⏬⏬⏬⏬⏬⏬⏬⏬⏬⏬⏬⏬⏬⏬",746243290,5
1,1,사정이 안좋은건 제 지갑뿐이네요,744889872,5
1,2,박스가 찌그러져서 제품망가지지 않앗나 걱정 많앗는데 그래도 그나마 뽁뽁이 싸져있는 휴대폰 박스를 보고 다행인가싶다가도 괜히리뷰에 배송문제 많은게 아니네요..,749923872,5
1,-1,100만원넘는 기기 제발 소중히 포장해서 배송만 해줘도 배송문제는 없을텐데...,749923872,5
1,3,"민트가 그으나마 취향이었는데,,,, 쿠팡에서 구매할 수가 없어서 단념...",747359552,5
1,-1,베터리양이 증가하면 좋겠어요ㅠㅠ,778216508,5
1,1,"후기 박스 겉면에 취급주의 스티커 붙어 있는데

위에 다른 상자들을 쌓아 놨는지

상자가 찌그러져 와서

처음에 좀 걱정 됐어요",746938120,5
1,-1,이젠 공홈 혜택이 없는거 같은..,747260859,5
1,2,근데 뭐 케이스나 필름 이런 건 하나도 없고 그냥 폰만 딸랑 오는거였네요 ㅎ,744903096,5
1,3,보통 폰 사면 젤리케이스 하나 정도는 주던데 쿠팡은 그런거 없군요,744903096,5
1,-1,그리고 안심보험도 가입했는데 막상 조회는 안되고 어떻게 해야 하는지도 모르겠어요,744903096,5
1,3,롯데 보험에서도 아무런 항목도ㅜ없고 또 구입하면 쿠팡 캐시도 준다고 했던 거 같은데 그것도 없네요?,744903096,5
1,-1,근데 갤럭시ai구독클럽 들라고 햇는데 일시불로 결제해서 안된다네요 ㅠㅠ,795573104,5
1,0,결제 취소하고 다시 결제하면 안되냐고 햇더니안된다,795573104,5
1,-1,다행히 서비스센터에서 확인후 폰결함이라 판단해 무상으로 교체했지만요,792319383,5
1,2,근데 교환받을때 제품은 뽁뽁이 포장 하나 없이 박스에 폰만 덩그러니 담겨져 왔네요.,756534484,5
1,-1,그래도 140만원 제품인데 다음부터는 신경 좀 써주세요 ㅠㅠ,756534484,5
1,-1,제품을 받고는 약간 실망스럽네요,764634673,5
1,-1,"본체와 케이블은 받았지만, 충전기가 없던데
박스를 보니 원래 없는것 같긴한데 그래도 핸드폰을 구매하는 고객으로서 당연히 들어 있어야할 충전기가 없다는건 말이 안돼는것 같습니다",764634673,5
1,1,서비스 차원에서 따로 포장해서 보내주시던가 해야하지 않을까요,764634673,5
1,-1,"헝겊, 혹은 기본클리어케이스  등 그어느 하나 사은품?",821163382,5
1,3,"쿠팡안심케어는 어디서확인가능한지요 핸폰구매하면서 쿠팡안심케어 까지 구매했는데
쿠팡안심케어가 등록되었는지 어디서 확인가능할까요",821193070,5
1,3,"지금까지쿠팡에서 한번도안사보고 다 대리점에서샀는데
결국 그냥 쿠팡에서일시불로 사는게촤고더라구요.",803784045,5
1,3,삼성에선 쿠팡 관리 안하나요?,855243682,1
1,-1,갤럭시s26 울트라 예약 후 받았고 갤럭시ai구독 서비스를 신청하려고 아무리 뒤져도 안나와서 연락하니 아주 작게 표시해둔 갤럭시ai구독 자세히보기 들어가서 구입을 해야한다네요?,855243682,1
1,-1,"그리고 구독 서비스에 대한 내용을 저는 따로 삼성전자 방문하여 설명 들었기 때문에 구독서비스에 대한 자세한 내용을 볼 필요가 없어서 안들어갔고, 구독 시 필수적으로 자세히보기 항목으로 들어가야한다는 내용 조차 고지가 되어있지 않아서 바로 구매를 했던겁니다.",855243682,1
1,0,자세히보기가 아니라 ai구독 신청하기로 되어있었으면 제 잘 못이겠지만 이건 명백히 업체 잘못입니다.,855243682,1
1,0,고객센터에 문의하니 모두가 하나 같이 고객 잘못으로 넘기시는데 기만 아닙니까?,855243682,1
1,0,한 낱 이름 모를 사람 1명이라고 시스템 문제는 생각 못하시고 덮어버리기 바쁘시네요.,855243682,1
1,-1,AI구독클럽혜택때문짜증나네요,855429611,1
1,3,이말은AI구독은사용하지말라는말인가요?,855429611,1
1,3,쿠팡아이디로여러사람이사용하는사람들도있는데..,855429611,1
1,1,광고베네쪽에크게안내를해놓던지...,855429611,1
1,0,소비자가제대로확인못했어그렇다고만하는데..진짜너무하네요...,855429611,1
1,-1,"지급데폰사이유가없어졌고,아니면조금기다렸다가삼성닷컴에서할걸...",855429611,1
1,-1,하는후회만남고..다시는쿠팡에서구매를안할겁니다..,855429611,1
1,-1,교환을 받으려했으나 교환은 못받고 삼성서비스에서 수리했습니다,864708546,1
1,-1,지문쪽 문제였는대 삼성에서도 서비스센터쪽으론 1tb 재고가 안온다하여 교환못받았습니다,864708546,1
1,3,"쿠팡측은 서비스센터의 제품불량판정서가 있어도
자체적으로 검토하여 8일이상 걸릴수있고
만약 재고가 없다면 환불처리한다고 하였습니다",864708546,1
1,-1,"환불처리시 보상안이 사전예약 보상보다 못미쳤고
기다릴태니 받을수있냐에대해 아무런 보증도 없었고
초기불량에대해 대처가 매우 미흡했습니다",864708546,1
1,-1,"삼성서비스에서 받은 불량판정서가 있음에도 왜 자체적인 검수를 해야하는지 모르겠고
사전예약혜택이 날아가는대 환불처리로밖에 대응을 못하는지 모르겠습니다",864708546,1
1,-1,다음번에 산다면 쿠팡에선 사전예약으로 휴대폰구매는 안할거같네요,864708546,1
1,2,이백만원짜리 휴대폰인데 뾱뾱이도 없이 배송됨,863714657,1
1,-1,220만원 포장상태 ㅋ ;;최악 최악 하..,858947107,1
1,-1,"아이폰 17 샀을때도 포장 뽁뽁이 없어서
고객센터에 열불냈는데,
또 이모양으로 배송했네요.",858947107,1
1,1,아니 박스에 달랑 저렇게 200만원 넘는 상품을 보내는 기업이 어디있습니까??,858947107,1
1,-1,진짜. 절대 절대 다시는 안삽니다.,858947107,1
1,0,고객센테 문의하면 시정하겠습니다.,858947107,1
1,0,늘 같은말만 반복하고 개선이 하나도 안됨.,858947107,1
1,-1,"2~30만원 가구하나만 사도 배송기사님들이 오셔서 다 설치해주고 서비스해주고 하는데, 포장상태 볼수록 가관이네요.",858947107,1
1,-1,첫 배송때 뽁뽁이  한바퀴 돌리고 큰박스에 들어와서 박스안에서 왔다리갔다리 혹시라도 전자제품이라 이상있을까 반품하며 다시 보내 달라 했는데...,857668416,1
1,0,상담사님이 알았다고 죄송하다고 꼭 다시 전해 드리겠다고 했는데 다시 배송온거 보니 감싸주지도 않고 휴대폰이랑 뽁뽁이랑 따로 분리되서 옴,857668416,1
1,3,개짜증 내가 내 돈 주고 170만원이 넘는 제품 샀는데 전자제품을 이따위로 해서 보내는 쿠팡 진짜 개 짜증이 나네요 배송 나만 그런건가요?,857668416,1
1,2,취급주의 스티커만 붙여놓고 던지는 배송은 좀 너무하지 않았나 생각합니다 아침에 배송된 박스 보고 설마 폰이겠어 했네요...,857473472,1
1,-1,갤럭시 AI 구독 서비스 광고만 하고 정확한 방법은 안알려줌.,858630585,1
1,-1,"PC로 구매했는데 갤럭시 AI 구독 선택조차 없었고, PC로 구매하지 말고 폰으로만 구매하라는 안내도 없었음.",858630585,1
1,0,"유료 전화, 24시간 채팅 상담, 고객 소리 다 이용했는데 시간만 끌고 다른 사람에게 토스만 함.",858630585,1
1,3,쿠팡 너무 믿지 마세요. ㅜㅜ,858630585,1
1,2,"포장이 제정신이 아님 이럴줄 알았으면 쿠팡에서 안사는건데
아무리 그래도 220만원이 넘는 고가의 휴대폰인데 하다못해 뽁뽁이라도 한장 두르지 그냥 박스에 딸랑 제품만 넣어서 포장하는건 제정신인가 싶음",857727256,1
1,-1,원래 리뷰같은거 아예 안남기는데 화나서 남김,857727256,1
1,-1,쿠팡에서 핸드폰 절대사지마세요,857926120,1
1,-1,인해 서비스센터점검받고 배터리불량이라 제품이 없다,857926120,1
1,3,케서 구매한곳 쿠팡에서 회수되8일걸린다고하고 일도 못하고  아그리고 제일 중요한거 전화8번해서 말전부다 바꾸네여,857926120,1
1,-1,전자기기는 쿠팡에서 절대 금지합니다,857926120,1
1,-1,뽑기가 잘못된건지 발열문의 해야겟습니다,855613070,1
1,-1,"밖에서 쿵 소리나길래 뭐지 택배왔나 싶어서 갔더니
이거였음",876032946,1
1,-1,거의 200만원짜리 전자기기잖아요 ㅠㅠ,876032946,1
1,-1,반품 귀찮아서 그냥 씁니다.,876032946,1
1,-1,12일까지 리뷰이벤트인데 13일에 보내주는게 어디있죠?,858947564,1
1,3,라이브방송으로 1만원 페이백해준다고 그렇게 약을팔더니 이거 사기아닌가요?,858947564,1
1,0,"해당 부분을 확인하기 위해 3월 3일부터 여러 차례 고객센터에 문의했지만
“담당 부서 확인 중”이라는 답변만 반복되고 명확한 안내를 받지 못했습니다.",855968594,2
1,0,"상담 도중 질문에 대한 답변 없이 채팅이 종료되는 일도 있었고, 결국 며칠 동안 동일한 문의를 반복해야 했습니다.",855968594,2
1,-1,안내 지연과 상담 문제로 인해 구매 경험이 매우 불만족스럽습니다.,855968594,2
1,-1,"제품 자체는 기대하고 구매했지만, 사전구매 혜택 관련 안내와 상담 처리 과정은 상당히 아쉬웠습니다.",855968594,2
1,-1,"현상, 서비스센터 방문했으나 30일 지나서 교환불가 메인보드 교체 ㅋ 두번다시 삼성폰 안삽니다",883513035,2
1,2,"기기는 좋은데 배송이 엉망 상자 하나에 아무런 완충재도 없이 폰 상자만 덜렁 보내면 어떡하라고, 어뜰하라고, 어떡콰라고, 어뜨카라고, 억떡하라고, 우뜨카라고, 모루카라고, 오픈카라고, 엉뜨켜라고, 영뚱하라고, 오또카라고 어떡하라고, 어뚫하라고, 어떡콰라고, 어뜨카라고, 억떡하라고, 우뜨카라고, 모루카라고, 오픈카라고, 엉뜨켜라고, 엉뚱하라고 200만 원이 넘는데 신경 좀 씁시다 고가 기기 포장 매뉴얼을 만드삼",860725873,3
1,-1,배송상태 비추천 아니 적어도 뽁뽁이 정도는 감싸서 와야 되는거 아닌가요..,858462518,3
1,-1,박스에 덜렁 기계만 넣어서 왔네요..,858462518,3
1,-1,배송중 분명 이리저리 굴럿을텐데..,858462518,3
1,-1,배송상태 불량이라 별점 뺏습니다.,858462518,3
1,-1,200가까이되는거 사는데달랑핸드폰만보냄?ㅡㅡ,862891184,3
1,-1,상품은 좋은데 배송은 정말 최악입니다...,856675706,4
1,-1,아무리 비가오는날이라도 기계가 돈이 얼마짜리인데 박스 다 젖어서 왔고 그냥 다 던져놓고 뭐하는짓인건지....,856675706,4
1,-1,이따위로 고가의 상품 배송보낼꺼면 고가라인들은 자체 배송 하지마세요!!!!!!,856675706,4
1,3,쿠팡으로 폴드6때도 샀었지만 약간 사은품등 아쉽네요,855868115,4
1,3,주는데 쿠팡은 ...이제 메리트가 쫌 떨어지는듯.,855868115,4
1,-1,그리고 해당상품 상세 페이지는 왜 없어졌나요,856189021,4
1,-1,"리뷰이벤트 확인하려하는데,,",856189021,4
1,2,갤럭시s26울트라가 박스에 그냥 온 부분은 매우아쉬워요,862924909,4
1,2,그렇지만 아쉬운건 이 비싼 핸드폰을 박스에 그냥 넣어 보낸부분은 쫌 그래요.,862924909,4
1,-1,비닐이라도 끼워서 보냈으면 얼마나 좋았을까 싶네요.,862924909,4
1,-1,뽁뽁이 달랑 한겹붙여 박스에 넣어 왔는데...,870263628,4
1,-1,배송왔을때 박스가 찢어져있어 그건 기분이 별로였어요,860380678,4
1,-1,"그동안 몇번이나

바꾸자고 했지만 싫다...",870329986,5
1,-1,s26 사전예약때도 싫다...,870329986,5
1,-1,이건 삼성이 반성 좀 필요 하다고 봅니다.,861235666,5
1,0,오히려 “이거 그냥 미개봉으로 반품할까..?” 싶어서 일주일 넘게 고민했습니다;;,860677813,5
1,-1,고민은 배송만 늦출 뿐입니다.,882127759,5
1,-1,원래 온다는 기간보다 하루 일찍 배송시켜버리는 클라스!,858336781,5
1,-1,그래서 따로 구매를 안했더니 ㅠㅠ 케이스가 없더라구요..?,857534669,5
1,-1,근데 사전예약으로 500메가로 받았지만 저한테는 모자르네요 ..,857534669,5
1,-1,제가 인플루언서도 아니고...,857534669,5
1,1,일반: 문앞 박스 안에다 꼭 넣어주세요,855583083,5
1,3,그리고 개인적으로 가장 아쉬웠던 부분은 쿠팡 포장 방식임.,855488014,5
1,2,제품 박스를 열면 바로 휴대폰 박스가 들어있는 구조라 조금 불안했음.,855488014,5
1,-1,"가볍고 영롱한 S26 울트라 코발트 바이올렛 찐 후기



★ 작성자의 동의 없이 해당 사진 및 리뷰 내용의 일부 무단 복제",855358151,5
1,-1,"를 금하며, 적발 시 그에 따른 조치를 취함.



╭",855358151,5
1,-1,보호필름 붙이지 마세요 ㅠㅋㅋㅋㅋㅋㅋㅋ,855248145,5
1,-1,진짜 마지막날에삿는데 그저께받음,858784356,5
1,-1,고민은 배송만 늦출 뿐입니다.,863073768,5
1,-1,"사전 예약구매에 메리트는 용량 더블업 밖에 없고, 액세서리 할인 등은 별 쓸모없는 것 뿐이라 있으나 마나한 생색내기 용인듯...",859500814,5
1,-1,"배송은...빠르게 됐지만 사진에 보다시피 뽁뽁이도 제품에 감싸서 보호해 보낸게 아니라 깔아놓기만 하고, 배송지를 경비실로 선택했는데, 문앞에 두고 갔더군요.",859500814,5
1,0,누가 가져가지 않아서 다행이었지만 없어졌으면 어쩌려고 그랬는지...,859500814,5
1,-1,"택배도 오기로 한날보다 일찍 도착했는데
필름이랑 케이스가 폰보다 늦게 도착하게 주문해서 며칠을 그대로 두고있었어요",860221421,5
1,0,kt고객센터 밤10시가 넘은 시간인데도 전화함.,858368537,5
1,0,용쓰지말고 고객센터 문의하길..,858368537,5
1,-1,유선이어폰이라도 잇엇음 좋앗겟는대 쩝..,855708546,5
1,-1,"약속된 시간에 정확히 도착한 것은 물론이고, 박스 구겨짐",859073062,5
1,-1,최고에요 고민은 배송만 늦출 뿐..,855394758,5
1,-1,"고지한것처럼 6일 금요일에 받을줄알았는데
5일 목요일 새벽배송이라니...",855221622,5
1,-1,진짜 좋은거 사실거 아니면 어중간한거 사지 말고 싼거 몇천원짜리 케이스 필름 사세요,858980217,5
1,1,"제발 이번엔  5 년 사용하기를 기도 하며!

아 휴대폰 이나 고가 제품 포장은 신경 쓰세요!",882768632,5
1,-1,200만원이 넘는 제품을  에어캡 대충;;,882768632,5
1,-1,대충 한 번 둘러진 느낌이라 배송 중 충격이 조금 걱정되,855578193,5
1,-1,"보호필름과 케이스가 없어서 아직 유심칩을
못 바꿨어요..",858473980,5
1,3,"3월5일 하루 앞 당겨서 배송완료

어쩐일인지~~
쿠팡배송기사분한테 분실 위험있으니 바로",856437447,5
1,0,수령가능한지 전화받았어요^^;;,856437447,5
1,3,"상품과 쿠팡배송은 굿, 단 보상판매 절대 여기서 하지마 멀쩡한 폰을 고철로 만드는 연금술사?",880440117,5
1,-1,"어슈어런트코리아의 실체

s20 울트라 유물급이어도 외관 A급에 잔상 하나 없는 기기를 보냈더니, 없던 액정 불량까지 창조해서 ‘만원’을 부르네요?",880440117,5
1,-1,이 정도면 보상 프로그램이 아니라 ‘기기 강탈 및 파손 프로그램’ 아닙니까?,880440117,5
1,-1,새 상품급 기기를 가져가서 억지로 흠집 잡고 불량 만들어내느라 고생이 많으십니다.,880440117,5
1,-1,최종 보상 금액 마넌 보고 제 눈을 의심했습니다.,880440117,5
1,0,"택배비 아까워서라도 돌려받아야겠지만, 남의 소중한 기기를 이런 식으로 가치 훼손하는 행태는 반드시 공론화되어야 합니다.",880440117,5
1,-1,검수 내역이 상세한 게 아니라 ‘상세하게 기기를 망가뜨린 내역’은 아닌지 의심스럽네요.,880440117,5
1,0,다시 받아서 다른데 팔자니 이미 부숴놨을거 뻔하고 만원 반품비까지 ㅋ 차라리 노란데가 나은듯.,880440117,5
1,-1,"양심이 있다면 사업 접으시고, 다른 분들은 절대 여기 이용하지 마세요.",880440117,5
1,0,만원 받고 기분 잡치느니 그냥 망치로 부숴서 버리는 게 정신 건강에 이롭습니다.,880440117,5
1,-1,화이트로 주문한다고 했는데 받아보니 코발트바이올렛이여서 오배송인가 싶어서 확인했지만 제가 애초에 구매를 화이트로 안했나보더라구요.,856211227,5
1,-1,무이자할부 라고 했는데 무이자할부 아닙니다,819018951,1
1,0,근데 상담사의 말을 믿었을 뿐입니다.,819018951,1
1,0,대문짝만하게 광고하고 상담원한테 물어 보기까지 했는데 틀리면 그게 이상한 거 아닐까요?,819018951,1
1,0,상담원이 얘기한 것도 틀리면 전 뭘 믿고 구매 합니까?,819018951,1
1,-1,200만 짜리 상품 포장 박스는 다 터져서 왔어요!!,783225719,1
1,-1,200만 짜리 상품 포장 박스는 다 터져서 왔다는게 참 어이없네여!!,783225719,1
1,2,정말 뽑뽑이 한겹없이 박스에 달랑 폰을~~박스 밑은 다 터졌어요!,783225719,1
